Name,Date,Active cases
NeiMeng,2020/2/9,49 
NeiMeng,2020/2/8,47 
NeiMeng,2020/2/7,45 
NeiMeng,2020/2/6,42 
NeiMeng,2020/2/5,39 
NeiMeng,2020/2/4,34 
NeiMeng,2020/2/3,33 
NeiMeng,2020/2/2,26 
NeiMeng,2020/2/1,22 
NeiMeng,2020/1/31,19 
NeiMeng,2020/1/30,19 
NeiMeng,2020/1/29,16 
NeiMeng,2020/1/28,15 
NeiMeng,2020/1/27,11 
NeiMeng,2020/1/26,7 
NeiMeng,2020/1/25,7 
NeiMeng,2020/1/24,1 
JiangSu,2020/6/1,0 
JiangSu,2020/5/31,0 
JiangSu,2020/5/30,0 
JiangSu,2020/5/29,0 
JiangSu,2020/5/28,0 
JiangSu,2020/5/27,0 
JiangSu,2020/5/26,0 
JiangSu,2020/5/25,0 
JiangSu,2020/5/24,0 
JiangSu,2020/5/23,0 
JiangSu,2020/5/22,0 
JiangSu,2020/5/21,0 
JiangSu,2020/5/20,0 
JiangSu,2020/5/19,0 
JiangSu,2020/5/18,0 
JiangSu,2020/5/17,0 
JiangSu,2020/5/16,0 
JiangSu,2020/5/15,0 
JiangSu,2020/5/14,0 
JiangSu,2020/5/13,0 
JiangSu,2020/5/12,0 
JiangSu,2020/5/11,0 
JiangSu,2020/5/10,0 
JiangSu,2020/5/9,1 
JiangSu,2020/5/8,1 
JiangSu,2020/5/7,1 
JiangSu,2020/5/6,2 
JiangSu,2020/5/5,3 
JiangSu,2020/5/4,3 
JiangSu,2020/5/3,3 
JiangSu,2020/5/2,3 
JiangSu,2020/5/1,3 
JiangSu,2020/4/30,3 
JiangSu,2020/4/29,5 
JiangSu,2020/4/28,6 
JiangSu,2020/4/27,7 
JiangSu,2020/4/26,7 
JiangSu,2020/4/25,7 
JiangSu,2020/4/24,7 
JiangSu,2020/4/23,7 
JiangSu,2020/4/22,8 
JiangSu,2020/4/21,9 
JiangSu,2020/4/20,10 
JiangSu,2020/4/19,10 
JiangSu,2020/4/18,10 
JiangSu,2020/4/17,10 
JiangSu,2020/4/16,11 
JiangSu,2020/4/15,11 
JiangSu,2020/4/14,12 
JiangSu,2020/4/13,15 
JiangSu,2020/4/12,15 
JiangSu,2020/4/11,16 
JiangSu,2020/4/10,17 
JiangSu,2020/4/9,18 
JiangSu,2020/4/8,18 
JiangSu,2020/4/7,18 
JiangSu,2020/4/6,18 
JiangSu,2020/4/5,18 
JiangSu,2020/4/4,19 
JiangSu,2020/4/3,19 
JiangSu,2020/4/2,16 
JiangSu,2020/4/1,15 
JiangSu,2020/3/31,15 
JiangSu,2020/3/30,14 
JiangSu,2020/3/29,13 
JiangSu,2020/3/28,10 
JiangSu,2020/3/27,10 
JiangSu,2020/3/26,9 
JiangSu,2020/3/25,7 
JiangSu,2020/3/24,5 
JiangSu,2020/3/23,2 
JiangSu,2020/3/22,2 
JiangSu,2020/3/21,0 
JiangSu,2020/3/20,0 
JiangSu,2020/3/19,0 
JiangSu,2020/3/18,0 
JiangSu,2020/3/17,0 
JiangSu,2020/3/16,0 
JiangSu,2020/3/15,0 
JiangSu,2020/3/14,1 
JiangSu,2020/3/13,1 
JiangSu,2020/3/12,2 
JiangSu,2020/3/11,4 
JiangSu,2020/3/10,4 
JiangSu,2020/3/9,10 
JiangSu,2020/3/8,19 
JiangSu,2020/3/7,25 
JiangSu,2020/3/6,37 
JiangSu,2020/3/5,48 
JiangSu,2020/3/4,54 
JiangSu,2020/3/3,69 
JiangSu,2020/3/2,88 
JiangSu,2020/3/1,95 
JiangSu,2020/2/29,108 
JiangSu,2020/2/28,116 
JiangSu,2020/2/27,133 
JiangSu,2020/2/26,153 
JiangSu,2020/2/25,173 
JiangSu,2020/2/24,179 
JiangSu,2020/2/23,213 
JiangSu,2020/2/22,230 
JiangSu,2020/2/21,258 
JiangSu,2020/2/20,275 
JiangSu,2020/2/19,313 
JiangSu,2020/2/18,349 
JiangSu,2020/2/17,368 
JiangSu,2020/2/16,399 
JiangSu,2020/2/15,418 
JiangSu,2020/2/14,436 
JiangSu,2020/2/13,431 
JiangSu,2020/2/12,418 
JiangSu,2020/2/11,422 
JiangSu,2020/2/10,411 
JiangSu,2020/2/9,397 
JiangSu,2020/2/8,388 
JiangSu,2020/2/7,365 
JiangSu,2020/2/6,339 
JiangSu,2020/2/5,318 
JiangSu,2020/2/4,296 
JiangSu,2020/2/3,263 
JiangSu,2020/2/2,229 
JiangSu,2020/2/1,196 
JiangSu,2020/1/31,163 
JiangSu,2020/1/30,128 
JiangSu,2020/1/29,98 
JiangSu,2020/1/28,69 
JiangSu,2020/1/27,46 
JiangSu,2020/1/26,32 
JiangSu,2020/1/25,17 
JiangSu,2020/1/24,9 
JiangSu,2020/1/23,5 
JiangSu,2020/1/22,1 
JiangXi,2020/6/1,0 
JiangXi,2020/5/31,0 
JiangXi,2020/5/30,0 
JiangXi,2020/5/29,0 
JiangXi,2020/5/28,0 
JiangXi,2020/5/27,0 
JiangXi,2020/5/26,0 
JiangXi,2020/5/25,0 
JiangXi,2020/5/24,0 
JiangXi,2020/5/23,0 
JiangXi,2020/5/22,0 
JiangXi,2020/5/21,0 
JiangXi,2020/5/20,0 
JiangXi,2020/5/19,0 
JiangXi,2020/5/18,0 
JiangXi,2020/5/17,0 
JiangXi,2020/5/16,0 
JiangXi,2020/5/15,0 
JiangXi,2020/5/14,0 
JiangXi,2020/5/13,0 
JiangXi,2020/5/12,0 
JiangXi,2020/5/11,0 
JiangXi,2020/5/10,0 
JiangXi,2020/5/9,0 
JiangXi,2020/5/8,0 
JiangXi,2020/5/7,0 
JiangXi,2020/5/6,0 
JiangXi,2020/5/5,0 
JiangXi,2020/5/4,0 
JiangXi,2020/5/3,0 
JiangXi,2020/5/2,0 
JiangXi,2020/5/1,0 
JiangXi,2020/4/30,0 
JiangXi,2020/4/29,0 
JiangXi,2020/4/28,0 
JiangXi,2020/4/27,0 
JiangXi,2020/4/26,0 
JiangXi,2020/4/25,0 
JiangXi,2020/4/24,0 
JiangXi,2020/4/23,0 
JiangXi,2020/4/22,0 
JiangXi,2020/4/21,0 
JiangXi,2020/4/20,0 
JiangXi,2020/4/19,0 
JiangXi,2020/4/18,0 
JiangXi,2020/4/17,0 
JiangXi,2020/4/16,0 
JiangXi,2020/4/15,0 
JiangXi,2020/4/14,0 
JiangXi,2020/4/13,0 
JiangXi,2020/4/12,0 
JiangXi,2020/4/11,0 
JiangXi,2020/4/10,0 
JiangXi,2020/4/9,1 
JiangXi,2020/4/8,1 
JiangXi,2020/4/7,1 
JiangXi,2020/4/6,1 
JiangXi,2020/4/5,1 
JiangXi,2020/4/4,1 
JiangXi,2020/4/3,1 
JiangXi,2020/4/2,1 
JiangXi,2020/4/1,1 
JiangXi,2020/3/31,1 
JiangXi,2020/3/30,1 
JiangXi,2020/3/29,2 
JiangXi,2020/3/28,1 
JiangXi,2020/3/27,1 
JiangXi,2020/3/26,1 
JiangXi,2020/3/25,1 
JiangXi,2020/3/24,1 
JiangXi,2020/3/23,1 
JiangXi,2020/3/22,1 
JiangXi,2020/3/21,0 
JiangXi,2020/3/20,0 
JiangXi,2020/3/19,0 
JiangXi,2020/3/18,0 
JiangXi,2020/3/17,0 
JiangXi,2020/3/16,0 
JiangXi,2020/3/15,0 
JiangXi,2020/3/14,0 
JiangXi,2020/3/13,0 
JiangXi,2020/3/12,0 
JiangXi,2020/3/11,2 
JiangXi,2020/3/10,7 
JiangXi,2020/3/9,11 
JiangXi,2020/3/8,15 
JiangXi,2020/3/7,18 
JiangXi,2020/3/6,25 
JiangXi,2020/3/5,33 
JiangXi,2020/3/4,50 
JiangXi,2020/3/3,64 
JiangXi,2020/3/2,84 
JiangXi,2020/3/1,103 
JiangXi,2020/2/29,123 
JiangXi,2020/2/28,144 
JiangXi,2020/2/27,179 
JiangXi,2020/2/26,214 
JiangXi,2020/2/25,250 
JiangXi,2020/2/24,288 
JiangXi,2020/2/23,320 
JiangXi,2020/2/22,378 
JiangXi,2020/2/21,444 
JiangXi,2020/2/20,500 
JiangXi,2020/2/19,571 
JiangXi,2020/2/18,622 
JiangXi,2020/2/17,654 
JiangXi,2020/2/16,684 
JiangXi,2020/2/15,702 
JiangXi,2020/2/14,712 
JiangXi,2020/2/13,701 
JiangXi,2020/2/12,691 
JiangXi,2020/2/11,675 
JiangXi,2020/2/10,665 
JiangXi,2020/2/9,667 
JiangXi,2020/2/8,643 
JiangXi,2020/2/7,616 
JiangXi,2020/2/6,563 
JiangXi,2020/2/5,521 
JiangXi,2020/2/4,456 
JiangXi,2020/2/3,373 
JiangXi,2020/2/2,321 
JiangXi,2020/2/1,277 
JiangXi,2020/1/31,233 
JiangXi,2020/1/30,157 
JiangXi,2020/1/29,106 
JiangXi,2020/1/28,106 
JiangXi,2020/1/27,70 
JiangXi,2020/1/26,36 
JiangXi,2020/1/25,18 
JiangXi,2020/1/24,18 
JiangXi,2020/1/23,7 
JiangXi,2020/1/22,2 
JiLin,2020/6/1,6 
JiLin,2020/5/31,9 
JiLin,2020/5/30,9 
JiLin,2020/5/29,11 
JiLin,2020/5/28,17 
JiLin,2020/5/27,20 
JiLin,2020/5/26,25 
JiLin,2020/5/25,25 
JiLin,2020/5/24,25 
JiLin,2020/5/23,25 
JiLin,2020/5/22,24 
JiLin,2020/5/21,26 
JiLin,2020/5/20,26 
JiLin,2020/5/19,26 
JiLin,2020/5/18,26 
JiLin,2020/5/17,22 
JiLin,2020/5/16,29 
JiLin,2020/5/15,31 
JiLin,2020/5/14,29 
JiLin,2020/5/13,25 
JiLin,2020/5/12,24 
JiLin,2020/5/11,21 
JiLin,2020/5/10,21 
JiLin,2020/5/9,18 
JiLin,2020/5/8,8 
JiLin,2020/5/7,8 
JiLin,2020/5/6,8 
JiLin,2020/5/5,8 
JiLin,2020/5/4,8 
JiLin,2020/5/3,8 
JiLin,2020/5/2,9 
JiLin,2020/5/1,9 
JiLin,2020/4/30,9 
JiLin,2020/4/29,11 
JiLin,2020/4/28,10 
JiLin,2020/4/27,10 
JiLin,2020/4/26,10 
JiLin,2020/4/25,9 
JiLin,2020/4/24,9 
JiLin,2020/4/23,8 
JiLin,2020/4/22,7 
JiLin,2020/4/21,8 
JiLin,2020/4/20,6 
JiLin,2020/4/19,6 
JiLin,2020/4/18,4 
JiLin,2020/4/17,4 
JiLin,2020/4/16,5 
JiLin,2020/4/15,5 
JiLin,2020/4/14,3 
JiLin,2020/4/13,3 
JiLin,2020/4/12,2 
JiLin,2020/4/11,1 
JiLin,2020/4/10,2 
JiLin,2020/4/9,4 
JiLin,2020/4/8,4 
JiLin,2020/4/7,5 
JiLin,2020/4/6,5 
JiLin,2020/4/5,5 
JiLin,2020/4/4,5 
JiLin,2020/4/3,5 
JiLin,2020/4/2,5 
JiLin,2020/4/1,5 
JiLin,2020/3/31,5 
JiLin,2020/3/30,5 
JiLin,2020/3/29,5 
JiLin,2020/3/28,4 
JiLin,2020/3/27,2 
JiLin,2020/3/26,2 
JiLin,2020/3/25,1 
JiLin,2020/3/24,0 
JiLin,2020/3/23,0 
JiLin,2020/3/22,0 
JiLin,2020/3/21,0 
JiLin,2020/3/20,0 
JiLin,2020/3/19,0 
JiLin,2020/3/18,0 
JiLin,2020/3/17,0 
JiLin,2020/3/16,0 
JiLin,2020/3/15,1 
JiLin,2020/3/14,1 
JiLin,2020/3/13,1 
JiLin,2020/3/12,1 
JiLin,2020/3/11,1 
JiLin,2020/3/10,1 
JiLin,2020/3/9,1 
JiLin,2020/3/8,2 
JiLin,2020/3/7,2 
JiLin,2020/3/6,2 
JiLin,2020/3/5,4 
JiLin,2020/3/4,6 
JiLin,2020/3/3,9 
JiLin,2020/3/2,9 
JiLin,2020/3/1,14 
JiLin,2020/2/29,17 
JiLin,2020/2/28,19 
JiLin,2020/2/27,25 
JiLin,2020/2/26,27 
JiLin,2020/2/25,29 
JiLin,2020/2/24,32 
JiLin,2020/2/23,36 
JiLin,2020/2/22,38 
JiLin,2020/2/21,45 
JiLin,2020/2/20,47 
JiLin,2020/2/19,52 
JiLin,2020/2/18,52 
JiLin,2020/2/17,54 
JiLin,2020/2/16,58 
JiLin,2020/2/15,61 
JiLin,2020/2/14,60 
JiLin,2020/2/13,59 
JiLin,2020/2/12,60 
JiLin,2020/2/11,62 
JiLin,2020/2/10,66 
JiLin,2020/2/9,65 
JiLin,2020/2/8,64 
JiLin,2020/2/7,60 
JiLin,2020/2/6,55 
JiLin,2020/2/5,52 
JiLin,2020/2/4,41 
JiLin,2020/2/3,30 
JiLin,2020/2/2,22 
JiLin,2020/2/1,16 
JiLin,2020/1/31,13 
JiLin,2020/1/30,13 
JiLin,2020/1/29,9 
JiLin,2020/1/28,8 
JiLin,2020/1/27,6 
JiLin,2020/1/26,4 
JiLin,2020/1/25,4 
JiLin,2020/1/24,3 
JiLin,2020/1/23,1 
LiaoNing,2020/6/1,0 
LiaoNing,2020/5/31,0 
LiaoNing,2020/5/30,0 
LiaoNing,2020/5/29,0 
LiaoNing,2020/5/28,0 
LiaoNing,2020/5/27,0 
LiaoNing,2020/5/26,0 
LiaoNing,2020/5/25,0 
LiaoNing,2020/5/24,2 
LiaoNing,2020/5/23,3 
LiaoNing,2020/5/22,3 
LiaoNing,2020/5/21,3 
LiaoNing,2020/5/20,3 
LiaoNing,2020/5/19,3 
LiaoNing,2020/5/18,3 
LiaoNing,2020/5/17,3 
LiaoNing,2020/5/16,3 
LiaoNing,2020/5/15,3 
LiaoNing,2020/5/14,3 
LiaoNing,2020/5/13,3 
LiaoNing,2020/5/12,1 
LiaoNing,2020/5/11,1 
LiaoNing,2020/5/10,1 
LiaoNing,2020/5/9,0 
LiaoNing,2020/5/8,0 
LiaoNing,2020/5/7,0 
LiaoNing,2020/5/6,0 
LiaoNing,2020/5/5,0 
LiaoNing,2020/5/4,0 
LiaoNing,2020/5/3,0 
LiaoNing,2020/5/2,0 
LiaoNing,2020/5/1,0 
LiaoNing,2020/4/30,1 
LiaoNing,2020/4/29,1 
LiaoNing,2020/4/28,1 
LiaoNing,2020/4/27,1 
LiaoNing,2020/4/26,1 
LiaoNing,2020/4/25,1 
LiaoNing,2020/4/24,1 
LiaoNing,2020/4/23,1 
LiaoNing,2020/4/22,1 
LiaoNing,2020/4/21,1 
LiaoNing,2020/4/20,1 
LiaoNing,2020/4/19,2 
LiaoNing,2020/4/18,2 
LiaoNing,2020/4/17,4 
LiaoNing,2020/4/16,3 
LiaoNing,2020/4/15,5 
LiaoNing,2020/4/14,5 
LiaoNing,2020/4/13,7 
LiaoNing,2020/4/12,7 
LiaoNing,2020/4/11,10 
LiaoNing,2020/4/10,10 
LiaoNing,2020/4/9,10 
LiaoNing,2020/4/8,11 
LiaoNing,2020/4/7,12 
LiaoNing,2020/4/6,12 
LiaoNing,2020/4/5,14 
LiaoNing,2020/4/4,14 
LiaoNing,2020/4/3,15 
LiaoNing,2020/4/2,15 
LiaoNing,2020/4/1,14 
LiaoNing,2020/3/31,13 
LiaoNing,2020/3/30,10 
LiaoNing,2020/3/29,8 
LiaoNing,2020/3/28,6 
LiaoNing,2020/3/27,2 
LiaoNing,2020/3/26,2 
LiaoNing,2020/3/25,1 
LiaoNing,2020/3/24,1 
LiaoNing,2020/3/23,1 
LiaoNing,2020/3/22,0 
LiaoNing,2020/3/21,2 
LiaoNing,2020/3/20,2 
LiaoNing,2020/3/19,2 
LiaoNing,2020/3/18,2 
LiaoNing,2020/3/17,4 
LiaoNing,2020/3/16,9 
LiaoNing,2020/3/15,10 
LiaoNing,2020/3/14,11 
LiaoNing,2020/3/13,12 
LiaoNing,2020/3/12,12 
LiaoNing,2020/3/11,13 
LiaoNing,2020/3/10,13 
LiaoNing,2020/3/9,15 
LiaoNing,2020/3/8,15 
LiaoNing,2020/3/7,17 
LiaoNing,2020/3/6,18 
LiaoNing,2020/3/5,18 
LiaoNing,2020/3/4,18 
LiaoNing,2020/3/3,18 
LiaoNing,2020/3/2,18 
LiaoNing,2020/3/1,18 
LiaoNing,2020/2/29,24 
LiaoNing,2020/2/28,27 
LiaoNing,2020/2/27,27 
LiaoNing,2020/2/26,32 
LiaoNing,2020/2/25,37 
LiaoNing,2020/2/24,40 
LiaoNing,2020/2/23,47 
LiaoNing,2020/2/22,54 
LiaoNing,2020/2/21,59 
LiaoNing,2020/2/20,61 
LiaoNing,2020/2/19,65 
LiaoNing,2020/2/18,67 
LiaoNing,2020/2/17,77 
LiaoNing,2020/2/16,80 
LiaoNing,2020/2/15,87 
LiaoNing,2020/2/14,89 
LiaoNing,2020/2/13,94 
LiaoNing,2020/2/12,95 
LiaoNing,2020/2/11,92 
LiaoNing,2020/2/10,95 
LiaoNing,2020/2/9,95 
LiaoNing,2020/2/8,97 
LiaoNing,2020/2/7,92 
LiaoNing,2020/2/6,89 
LiaoNing,2020/2/5,85 
LiaoNing,2020/2/4,79 
LiaoNing,2020/2/3,73 
LiaoNing,2020/2/2,69 
LiaoNing,2020/2/1,63 
LiaoNing,2020/1/31,47 
LiaoNing,2020/1/30,40 
LiaoNing,2020/1/29,38 
LiaoNing,2020/1/28,34 
LiaoNing,2020/1/27,27 
LiaoNing,2020/1/26,21 
LiaoNing,2020/1/25,17 
LiaoNing,2020/1/24,4 
LiaoNing,2020/1/23,3 
LiaoNing,2020/1/22,2 
Macau,2020/6/1,0 
Macau,2020/5/31,0 
Macau,2020/5/30,0 
Macau,2020/5/29,0 
Macau,2020/5/28,0 
Macau,2020/5/27,0 
Macau,2020/5/26,0 
Macau,2020/5/25,0 
Macau,2020/5/24,0 
Macau,2020/5/23,0 
Macau,2020/5/22,0 
Macau,2020/5/21,1 
Macau,2020/5/20,1 
Macau,2020/5/19,1 
Macau,2020/5/18,1 
Macau,2020/5/17,1 
Macau,2020/5/16,1 
Macau,2020/5/15,2 
Macau,2020/5/14,2 
Macau,2020/5/13,2 
Macau,2020/5/12,3 
Macau,2020/5/11,3 
Macau,2020/5/10,4 
Macau,2020/5/9,5 
Macau,2020/5/8,5 
Macau,2020/5/7,5 
Macau,2020/5/6,5 
Macau,2020/5/5,6 
Macau,2020/5/4,6 
Macau,2020/5/3,6 
Macau,2020/5/2,8 
Macau,2020/5/1,10 
Macau,2020/4/30,10 
Macau,2020/4/29,11 
Macau,2020/4/28,12 
Macau,2020/4/27,13 
Macau,2020/4/26,14 
Macau,2020/4/25,17 
Macau,2020/4/24,18 
Macau,2020/4/23,18 
Macau,2020/4/22,19 
Macau,2020/4/21,21 
Macau,2020/4/20,23 
Macau,2020/4/19,25 
Macau,2020/4/18,28 
Macau,2020/4/17,29 
Macau,2020/4/16,29 
Macau,2020/4/15,29 
Macau,2020/4/14,32 
Macau,2020/4/13,32 
Macau,2020/4/12,32 
Macau,2020/4/11,35 
Macau,2020/4/10,35 
Macau,2020/4/9,35 
Macau,2020/4/8,35 
Macau,2020/4/7,34 
Macau,2020/4/6,34 
Macau,2020/4/5,34 
Macau,2020/4/4,33 
Macau,2020/4/3,33 
Macau,2020/4/2,31 
Macau,2020/4/1,31 
Macau,2020/3/31,31 
Macau,2020/3/30,28 
Macau,2020/3/29,27 
Macau,2020/3/28,27 
Macau,2020/3/27,23 
Macau,2020/3/26,21 
Macau,2020/3/25,20 
Macau,2020/3/24,15 
Macau,2020/3/23,14 
Macau,2020/3/22,10 
Macau,2020/3/21,8 
Macau,2020/3/20,7 
Macau,2020/3/19,7 
Macau,2020/3/18,5 
Macau,2020/3/17,2 
Macau,2020/3/16,1 
Macau,2020/3/15,0 
Macau,2020/3/14,0 
Macau,2020/3/13,0 
Macau,2020/3/12,0 
Macau,2020/3/11,0 
Macau,2020/3/10,0 
Macau,2020/3/9,0 
Macau,2020/3/8,0 
Macau,2020/3/7,0 
Macau,2020/3/6,0 
Macau,2020/3/5,1 
Macau,2020/3/4,1 
Macau,2020/3/3,1 
Macau,2020/3/2,2 
Macau,2020/3/1,2 
Macau,2020/2/29,2 
Macau,2020/2/28,2 
Macau,2020/2/27,2 
Macau,2020/2/26,3 
Macau,2020/2/25,3 
Macau,2020/2/24,4 
Macau,2020/2/23,4 
Macau,2020/2/22,4 
Macau,2020/2/21,4 
Macau,2020/2/20,4 
Macau,2020/2/19,5 
Macau,2020/2/18,5 
Macau,2020/2/17,5 
Macau,2020/2/16,5 
Macau,2020/2/15,7 
Macau,2020/2/14,7 
Macau,2020/2/13,7 
Macau,2020/2/12,8 
Macau,2020/2/11,9 
Macau,2020/2/10,9 
Macau,2020/2/9,9 
Macau,2020/2/8,9 
Macau,2020/2/7,9 
Macau,2020/2/6,9 
Macau,2020/2/5,10 
Macau,2020/2/4,10 
Macau,2020/2/3,8 
Macau,2020/2/2,8 
Macau,2020/2/1,7 
Macau,2020/1/31,7 
Macau,2020/1/30,7 
Macau,2020/1/29,7 
Macau,2020/1/28,7 
Macau,2020/1/27,6 
Macau,2020/1/26,5 
Macau,2020/1/25,2 
Macau,2020/1/24,2 
Macau,2020/1/23,2 
Macau,2020/1/22,1 
NingXia,2020/6/1,0 
NingXia,2020/5/31,0 
NingXia,2020/5/30,0 
NingXia,2020/5/29,0 
NingXia,2020/5/28,0 
NingXia,2020/5/27,0 
NingXia,2020/5/26,0 
NingXia,2020/5/25,0 
NingXia,2020/5/24,0 
NingXia,2020/5/23,0 
NingXia,2020/5/22,0 
NingXia,2020/5/21,0 
NingXia,2020/5/20,0 
NingXia,2020/5/19,0 
NingXia,2020/5/18,0 
NingXia,2020/5/17,0 
NingXia,2020/5/16,0 
NingXia,2020/5/15,0 
NingXia,2020/5/14,0 
NingXia,2020/5/13,0 
NingXia,2020/5/12,0 
NingXia,2020/5/11,0 
NingXia,2020/5/10,0 
NingXia,2020/5/9,0 
NingXia,2020/5/8,0 
NingXia,2020/5/7,0 
NingXia,2020/5/6,0 
NingXia,2020/5/5,0 
NingXia,2020/5/4,0 
NingXia,2020/5/3,0 
NingXia,2020/5/2,0 
NingXia,2020/5/1,0 
NingXia,2020/4/30,0 
NingXia,2020/4/29,0 
NingXia,2020/4/28,0 
NingXia,2020/4/27,0 
NingXia,2020/4/26,0 
NingXia,2020/4/25,0 
NingXia,2020/4/24,0 
NingXia,2020/4/23,0 
NingXia,2020/4/22,0 
NingXia,2020/4/21,0 
NingXia,2020/4/20,0 
NingXia,2020/4/19,0 
NingXia,2020/4/18,0 
NingXia,2020/4/17,0 
NingXia,2020/4/16,0 
NingXia,2020/4/15,0 
NingXia,2020/4/14,0 
NingXia,2020/4/13,0 
NingXia,2020/4/12,0 
NingXia,2020/4/11,0 
NingXia,2020/4/10,0 
NingXia,2020/4/9,0 
NingXia,2020/4/8,0 
NingXia,2020/4/7,0 
NingXia,2020/4/6,0 
NingXia,2020/4/5,0 
NingXia,2020/4/4,0 
NingXia,2020/4/3,0 
NingXia,2020/4/2,0 
NingXia,2020/4/1,0 
NingXia,2020/3/31,0 
NingXia,2020/3/30,0 
NingXia,2020/3/29,0 
NingXia,2020/3/28,0 
NingXia,2020/3/27,0 
NingXia,2020/3/26,0 
NingXia,2020/3/25,0 
NingXia,2020/3/24,0 
NingXia,2020/3/23,0 
NingXia,2020/3/22,0 
NingXia,2020/3/21,0 
NingXia,2020/3/20,0 
NingXia,2020/3/19,0 
NingXia,2020/3/18,0 
NingXia,2020/3/17,0 
NingXia,2020/3/16,0 
NingXia,2020/3/15,2 
NingXia,2020/3/14,2 
NingXia,2020/3/13,3 
NingXia,2020/3/12,3 
NingXia,2020/3/11,3 
NingXia,2020/3/10,4 
NingXia,2020/3/9,4 
NingXia,2020/3/8,4 
NingXia,2020/3/7,4 
NingXia,2020/3/6,4 
NingXia,2020/3/5,6 
NingXia,2020/3/4,6 
NingXia,2020/3/3,5 
NingXia,2020/3/2,5 
NingXia,2020/3/1,4 
NingXia,2020/2/29,4 
NingXia,2020/2/28,4 
NingXia,2020/2/27,4 
NingXia,2020/2/26,6 
NingXia,2020/2/25,10 
NingXia,2020/2/24,13 
NingXia,2020/2/23,15 
NingXia,2020/2/22,23 
NingXia,2020/2/21,23 
NingXia,2020/2/20,27 
NingXia,2020/2/19,29 
NingXia,2020/2/18,28 
NingXia,2020/2/17,35 
NingXia,2020/2/16,37 
NingXia,2020/2/15,37 
NingXia,2020/2/14,43 
NingXia,2020/2/13,40 
NingXia,2020/2/12,34 
NingXia,2020/2/11,31 
NingXia,2020/2/10,36 
NingXia,2020/2/9,32 
NingXia,2020/2/8,30 
NingXia,2020/2/7,38 
NingXia,2020/2/6,39 
NingXia,2020/2/5,33 
NingXia,2020/2/4,33 
NingXia,2020/2/3,30 
NingXia,2020/2/2,28 
NingXia,2020/2/1,26 
NingXia,2020/1/31,21 
NingXia,2020/1/30,17 
NingXia,2020/1/29,12 
NingXia,2020/1/28,11 
NingXia,2020/1/27,7 
NingXia,2020/1/26,4 
NingXia,2020/1/25,3 
NingXia,2020/1/24,2 
NingXia,2020/1/23,1 
NingXia,2020/1/22,1 
QingHai,2020/6/1,0 
QingHai,2020/5/31,0 
QingHai,2020/5/30,0 
QingHai,2020/5/29,0 
QingHai,2020/5/28,0 
QingHai,2020/5/27,0 
QingHai,2020/5/26,0 
QingHai,2020/5/25,0 
QingHai,2020/5/24,0 
QingHai,2020/5/23,0 
QingHai,2020/5/22,0 
QingHai,2020/5/21,0 
QingHai,2020/5/20,0 
QingHai,2020/5/19,0 
QingHai,2020/5/18,0 
QingHai,2020/5/17,0 
QingHai,2020/5/16,0 
QingHai,2020/5/15,0 
QingHai,2020/5/14,0 
QingHai,2020/5/13,0 
QingHai,2020/5/12,0 
QingHai,2020/5/11,0 
QingHai,2020/5/10,0 
QingHai,2020/5/9,0 
QingHai,2020/5/8,0 
QingHai,2020/5/7,0 
QingHai,2020/5/6,0 
QingHai,2020/5/5,0 
QingHai,2020/5/4,0 
QingHai,2020/5/3,0 
QingHai,2020/5/2,0 
QingHai,2020/5/1,0 
QingHai,2020/4/30,0 
QingHai,2020/4/29,0 
QingHai,2020/4/28,0 
QingHai,2020/4/27,0 
QingHai,2020/4/26,0 
QingHai,2020/4/25,0 
QingHai,2020/4/24,0 
QingHai,2020/4/23,0 
QingHai,2020/4/22,0 
QingHai,2020/4/21,0 
QingHai,2020/4/20,0 
QingHai,2020/4/19,0 
QingHai,2020/4/18,0 
QingHai,2020/4/17,0 
QingHai,2020/4/16,0 
QingHai,2020/4/15,0 
QingHai,2020/4/14,0 
QingHai,2020/4/13,0 
QingHai,2020/4/12,0 
QingHai,2020/4/11,0 
QingHai,2020/4/10,0 
QingHai,2020/4/9,0 
QingHai,2020/4/8,0 
QingHai,2020/4/7,0 
QingHai,2020/4/6,0 
QingHai,2020/4/5,0 
QingHai,2020/4/4,0 
QingHai,2020/4/3,0 
QingHai,2020/4/2,0 
QingHai,2020/4/1,0 
QingHai,2020/3/31,0 
QingHai,2020/3/30,0 
QingHai,2020/3/29,0 
QingHai,2020/3/28,0 
QingHai,2020/3/27,0 
QingHai,2020/3/26,0 
QingHai,2020/3/25,0 
QingHai,2020/3/24,0 
QingHai,2020/3/23,0 
QingHai,2020/3/22,0 
QingHai,2020/3/21,0 
QingHai,2020/3/20,0 
QingHai,2020/3/19,0 
QingHai,2020/3/18,0 
QingHai,2020/3/17,0 
QingHai,2020/3/16,0 
QingHai,2020/3/15,0 
QingHai,2020/3/14,0 
QingHai,2020/3/13,0 
QingHai,2020/3/12,0 
QingHai,2020/3/11,0 
QingHai,2020/3/10,0 
QingHai,2020/3/9,0 
QingHai,2020/3/8,0 
QingHai,2020/3/7,0 
QingHai,2020/3/6,0 
QingHai,2020/3/5,0 
QingHai,2020/3/4,0 
QingHai,2020/3/3,0 
QingHai,2020/3/2,0 
QingHai,2020/3/1,0 
QingHai,2020/2/29,0 
QingHai,2020/2/28,0 
