Name,Date,Active cases,,,,,,,
天津市,2020/2/10,86,8.421053,1.052632,0.000608148,164434,15621200,0.006081479,6.40E-05
天津市,2020/2/9,86,4.395604,1.098901,0.000582542,171662,15621200,0.005825417,6.40E-05
天津市,2020/2/8,83,4.545455,1.136364,0.000563337,177514,15621200,0.00563337,6.40E-05
天津市,2020/2/7,78,2.469136,1.234568,0.000518526,192854,15621200,0.005185261,6.40E-05
天津市,2020/2/6,76,2.531646,1.265823,0.000505723,197737,15621200,0.00505723,6.40E-05
天津市,2020/2/5,66,2.898551,1.449275,0.000441707,226394,15621200,0.004417074,6.40E-05
天津市,2020/2/4,65,2.985075,0,0.000428904,233152,,0.004289043,0
天津市,2020/2/3,59,1.666667,0,0.000384093,260353,,0.003840934,0
天津市,2020/2/2,47,2.083333,0,0.000307275,325442,,0.003072747,0
天津市,2020/2/1,41,0,0,0.000262464,381005,,0.002624638,0
天津市,2020/1/31,32,0,0,0.00020485,488163,,0.002048498,0
天津市,2020/1/30,31,0,0,0.000198448,503910,,0.001984483,0
天津市,2020/1/29,27,0,0,0.000172842,578563,,0.00172842,0
天津市,2020/1/28,24,0,0,0.000153637,650883,,0.001536374,0
天津市,2020/1/27,23,0,0,0.000147236,679183,,0.001472358,0
天津市,2020/1/26,14,0,0,8.96E-05,1115800,,0.000896218,0
天津市,2020/1/25,10,0,0,6.40E-05,1562120,,0.000640156,0
天津市,2020/1/24,8,0,0,5.12E-05,1952650,,0.000512125,0
天津市,2020/1/23,4,0,0,2.56E-05,3905300,,0.000256062,0
天津市,2020/1/22,4,0,0,2.56E-05,3905300,,0.000256062,0
新疆维吾尔自治区,2020/6/1,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/31,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/30,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/29,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/28,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/27,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/26,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/25,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/24,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/23,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/22,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/21,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/20,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/19,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/18,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/17,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/16,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/15,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/14,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/13,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/12,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/11,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/10,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/9,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/8,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/7,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/6,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/5,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/4,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/3,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/2,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/5/1,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/30,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/29,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/28,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/27,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/26,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/25,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/24,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/23,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/22,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/21,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/20,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/19,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/18,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/17,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/16,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/15,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/14,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/13,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/12,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/11,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/10,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/9,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/8,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/7,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/6,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/5,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/4,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/3,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/2,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/4/1,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/31,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/30,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/29,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/28,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/27,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/26,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/25,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/24,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/23,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/22,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/21,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/20,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/19,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/18,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/17,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/16,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/15,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/14,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/13,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/12,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/11,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/10,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/9,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/8,0,96.052632,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/7,1,94.736842,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/6,2,93.421053,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/5,3,92.105263,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/4,4,90.789474,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/3,5,89.473684,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/2,7,86.842105,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/3/1,9,84.210526,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/2/29,11,81.578947,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/2/28,21,68.421053,3.947368,0.000348371,287050,7271938,0.003483711,0.000137515
新疆维吾尔自治区,2020/2/27,31,56.578947,2.631579,0.000348371,287050,10907908,0.003483711,9.17E-05
新疆维吾尔自治区,2020/2/26,40,44.736842,2.631579,0.000348371,287050,10907908,0.003483711,9.17E-05
新疆维吾尔自治区,2020/2/25,44,39.473684,2.631579,0.000348371,287050,10907908,0.003483711,9.17E-05
新疆维吾尔自治区,2020/2/24,44,39.473684,2.631579,0.000348371,287050,10907908,0.003483711,9.17E-05
新疆维吾尔自治区,2020/2/23,46,36.842105,2.631579,0.000348371,287050,10907908,0.003483711,9.17E-05
新疆维吾尔自治区,2020/2/22,49,32.894737,2.631579,0.000348371,287050,10907908,0.003483711,9.17E-05
新疆维吾尔自治区,2020/2/21,51,31.578947,1.315789,0.000348371,287050,21815815,0.003483711,4.58E-05
新疆维吾尔自治区,2020/2/20,53,28.947368,1.315789,0.000348371,287050,21815815,0.003483711,4.58E-05
新疆维吾尔自治区,2020/2/19,55,26.315789,1.315789,0.000348371,287050,21815815,0.003483711,4.58E-05
新疆维吾尔自治区,2020/2/18,63,15.789474,1.315789,0.000348371,287050,21815815,0.003483711,4.58E-05
新疆维吾尔自治区,2020/2/17,62,16,1.333333,0.000343787,290878,21815815,0.003437873,4.58E-05
新疆维吾尔自治区,2020/2/16,58,16.901408,1.408451,0.000325452,307265,21815815,0.00325452,4.58E-05
新疆维吾尔自治区,2020/2/15,59,14.285714,1.428571,0.000320868,311655,21815815,0.003208681,4.58E-05
新疆维吾尔自治区,2020/2/14,58,9.230769,1.538462,0.000297949,335628,21815815,0.00297949,4.58E-05
新疆维吾尔自治区,2020/2/13,56,9.52381,1.587302,0.000288781,346283,21815815,0.002887813,4.58E-05
新疆维吾尔自治区,2020/2/12,56,5.084746,0,0.000270446,369760,,0.00270446,0
新疆维吾尔自治区,2020/2/11,52,5.454545,0,0.000252111,396651,,0.002521107,0
新疆维吾尔自治区,2020/2/10,49,0,0,0.000224608,445221,,0.002246077,0
新疆维吾尔自治区,2020/2/9,45,0,0,0.000206272,484796,,0.002062724,0
新疆维吾尔自治区,2020/2/8,42,0,0,0.000192521,519424,,0.001925209,0
新疆维吾尔自治区,2020/2/7,39,0,0,0.000178769,559380,,0.001787694,0
新疆维吾尔自治区,2020/2/6,36,0,0,0.000165018,605995,,0.001650179,0
新疆维吾尔自治区,2020/2/5,32,0,0,0.000146683,681744,,0.001466826,0
新疆维吾尔自治区,2020/2/4,29,0,0,0.000132931,752269,,0.001329311,0
新疆维吾尔自治区,2020/2/3,24,0,0,0.000110012,908992,,0.001100119,0
新疆维吾尔自治区,2020/2/2,21,0,0,9.63E-05,1038848,,0.000962604,0
新疆维吾尔自治区,2020/2/1,18,0,0,8.25E-05,1211990,,0.00082509,0
新疆维吾尔自治区,2020/1/31,17,0,0,7.79E-05,1283283,,0.000779251,0
新疆维吾尔自治区,2020/1/30,14,0,0,6.42E-05,1558273,,0.000641736,0
新疆维吾尔自治区,2020/1/29,13,0,0,5.96E-05,1678140,,0.000595898,0
新疆维吾尔自治区,2020/1/28,10,0,0,4.58E-05,2181582,,0.000458383,0
新疆维吾尔自治区,2020/1/27,5,0,0,2.29E-05,4363163,,0.000229192,0
新疆维吾尔自治区,2020/1/26,4,0,0,1.83E-05,5453954,,0.000183353,0
新疆维吾尔自治区,2020/1/25,3,0,0,1.38E-05,7271938,,0.000137515,0
新疆维吾尔自治区,2020/1/24,2,0,0,9.17E-06,10907908,,9.17E-05,0
新疆维吾尔自治区,2020/1/23,2,0,0,9.17E-06,10907908,,9.17E-05,0
西藏自治区,2020/6/1,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/31,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/30,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/29,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/28,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/27,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/26,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/25,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/24,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/23,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/22,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/21,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/20,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/19,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/18,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/17,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/16,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/15,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/14,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/13,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/12,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/11,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/10,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/9,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/8,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/7,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/6,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/5,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/4,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/3,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/2,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/5/1,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/30,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/29,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/28,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/27,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/26,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/25,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/24,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/23,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/22,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/21,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/20,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/19,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/18,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/17,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/16,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/15,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/14,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/13,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/12,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/11,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/10,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/9,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/8,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/7,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/6,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/5,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/4,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/3,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/2,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/4/1,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/31,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/30,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/29,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/28,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/27,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/26,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/25,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/24,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/23,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/22,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/21,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/20,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/19,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/18,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/17,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/16,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/15,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/14,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/13,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/12,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/11,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/10,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/9,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/8,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/7,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/6,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/5,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/4,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/3,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/2,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/3/1,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/29,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/28,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/27,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/26,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/25,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/24,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/23,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/22,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/21,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/20,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/19,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/18,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/17,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/16,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/15,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/14,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/13,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/12,0,100,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/11,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/10,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/9,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/8,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/7,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/6,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/5,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/4,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/3,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/2,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/2/1,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/1/31,1,0,0,3.14E-05,3180000,,0.000314465,0
西藏自治区,2020/1/30,1,0,0,3.14E-05,3180000,,0.000314465,0
云南省,2020/6/1,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/31,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/30,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/29,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/28,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/27,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/26,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/25,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/24,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/23,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/22,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/21,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/20,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/19,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/18,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/17,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/16,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/15,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/14,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/13,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/12,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
云南省,2020/5/11,0,98.918919,1.081081,0.000402469,248466,22983120,0.004024693,4.35E-05
